ID,NL,MR,ALIGNMENT,MONOTONIC
167,does midwest express serve cleveland,"answer(_services(airline_code(yx),city_name(cleveland)))","('does', 'answer'), ('midwest', '_services'), ('express', 'airline_code'), ('ε', 'yx'), ('ε', 'city_name'), ('serve', 'ε'), ('cleveland', 'cleveland')",0
168,does midwest express serve charlotte,"answer(_services(airline_code(yx),city_name(charlotte)))","('does', 'answer'), ('midwest', '_services'), ('express', 'airline_code'), ('ε', 'yx'), ('ε', 'city_name'), ('serve', 'ε'), ('charlotte', 'charlotte')",1
169,does midwest express serve baltimore,"answer(_services(airline_code(yx),city_name(baltimore)))","('does', 'answer'), ('midwest', '_services'), ('express', 'airline_code'), ('ε', 'yx'), ('ε', 'city_name'), ('serve', 'ε'), ('baltimore', 'baltimore')",0
170,does midwest express serve nashville,"answer(_services(airline_code(yx),city_name(nashville)))","('does', 'answer'), ('midwest', '_services'), ('express', 'airline_code'), ('ε', 'yx'), ('ε', 'city_name'), ('serve', 'ε'), ('nashville', 'nashville')",1
171,list all the landings at general mitchell international,answer(_to_2(airport_code(mke))),"('list', 'answer'), ('all', 'ε'), ('the', 'ε'), ('landings', '_to_2'), ('at', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",0
172,list all the landings at general mitchell international,answer(_to_2(airport_code(mke))),"('list', 'answer'), ('all', 'ε'), ('the', 'ε'), ('landings', '_to_2'), ('at', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",1
173,what is the minimum connection time for houston intercontinental,answer(_minimum_connection_time(airport_code(iah))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('minimum', '_minimum_connection_time'), ('connection', 'airport_code'), ('time', 'ε'), ('for', 'ε'), ('houston', 'ε'), ('intercontinental', 'iah')",0
174,what does y mean,answer(fare_basis_code(y)),"('what', 'answer'), ('does', 'ε'), ('y', 'y'), ('mean', 'fare_basis_code')",1
175,what is the distance from boston airport to boston,"answer(_miles_distant(airport_code(bos),city_name(boston)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('distance', '_miles_distant'), ('ε', 'airport_code'), ('from', 'ε'), ('boston', 'ε'), ('airport', 'bos'), ('ε', 'city_name'), ('to', 'ε'), ('boston', 'boston')",0
176,does midwest express serve indianapolis,"answer(_services(airline_code(yx),city_name(indianapolis)))","('does', 'answer'), ('midwest', '_services'), ('express', 'airline_code'), ('ε', 'yx'), ('ε', 'city_name'), ('serve', 'ε'), ('indianapolis', 'indianapolis')",1
177,does midwest express serve philadelphia,"answer(_services(airline_code(yx),city_name(philadelphia)))","('does', 'answer'), ('midwest', '_services'), ('express', 'airline_code'), ('ε', 'yx'), ('ε', 'city_name'), ('serve', 'ε'), ('philadelphia', 'philadelphia')",0
178,what is the distance from toronto international airport to toronto,"answer(_miles_distant(airport_code(yyz),city_name(toronto)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('distance', '_miles_distant'), ('ε', 'airport_code'), ('ε', 'yyz'), ('ε', 'city_name'), ('from', 'ε'), ('toronto', 'ε'), ('international', 'ε'), ('airport', 'ε'), ('to', 'ε'), ('toronto', 'toronto')",1
179,tell me distance from orlando airport to the city,"answer(_miles_distant(airport_code(mco),city_name(orlando)))","('tell', 'answer'), ('me', 'ε'), ('distance', '_miles_distant'), ('ε', 'airport_code'), ('ε', 'mco'), ('ε', 'city_name'), ('from', 'ε'), ('orlando', 'orlando'), ('airport', 'ε'), ('to', 'ε'), ('the', 'ε'), ('city', 'ε')",0
180,how many booking classes are there,answer(count(_booking_class:_t(all))),"('how', 'answer'), ('many', 'count'), ('booking', '_booking_class:_t(all)'), ('classes', 'ε'), ('are', 'ε'), ('there', 'ε')",1
181,how far is oakland airport from downtown,"answer(_miles_distant(airport_code(oak),city_name(oakland)))","('how', 'answer'), ('far', '_miles_distant'), ('ε', 'airport_code'), ('ε', 'oak'), ('ε', 'city_name'), ('is', 'ε'), ('oakland', 'oakland'), ('airport', 'ε'), ('from', 'ε'), ('downtown', 'ε')",0
182,how many different flight classes are there,answer(count(_class_of_service(all))),"('how', 'answer'), ('many', 'count'), ('different', '_class_of_service(all)'), ('flight', 'ε'), ('classes', 'ε'), ('are', 'ε'), ('there', 'ε')",1
183,how far is it from orlando airport to orlando,"answer(_miles_distant(airport_code(mco),city_name(orlando)))","('how', 'answer'), ('far', '_miles_distant'), ('is', 'ε'), ('it', 'mco'), ('ε', 'city_name'), ('from', 'ε'), ('orlando', 'ε'), ('airport', 'airport_code'), ('to', 'ε'), ('orlando', 'orlando')",0
184,where is lester pearson airport,answer(_loc:_t_1(airport_code(yyz))),"('where', 'answer'), ('is', 'ε'), ('lester', '_loc:_t_1'), ('pearson', 'yyz'), ('airport', 'airport_code')",1
185,where is general mitchell international located,answer(_loc:_t_1(airport_code(mke))),"('where', 'answer'), ('is', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε'), ('located', '_loc:_t_1')",0
186,where is general mitchell international located,answer(_loc:_t_1(airport_code(mke))),"('where', 'answer'), ('is', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε'), ('located', '_loc:_t_1')",1
187,where is mco,answer(_loc:_t_1(airport_code(mco))),"('where', 'answer'), ('is', 'ε'), ('mco', '_loc:_t_1'), ('ε', 'airport_code'), ('ε', 'mco')",0
188,what is the distance from la guardia to new york's downtown,"answer(_miles_distant(airport_code(lga),city_name(new_york)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('distance', '_miles_distant'), ('from', 'ε'), ('la', 'ε'), ('guardia', 'airport_code'), ('to', 'ε'), ('new', 'new_york'), (""york's"", 'lga'), ('ε', 'city_name'), ('downtown', 'ε')",1
189,does dl stand for delta,"answer(_equals(airline_code(dl),_abbrev(airline_code(delta))))","('does', 'answer'), ('dl', 'ε'), ('stand', '_equals'), ('ε', '_abbrev'), ('ε', 'delta'), ('for', 'ε'), ('delta', 'airline_code'), ('ε', 'dl'), ('ε', 'airline_code')",0
190,display all fare codes,answer(_fare_basis_code(all)),"('display', 'answer'), ('all', 'ε'), ('fare', 'ε'), ('codes', '_fare_basis_code(all)')",1
191,explain the fare codes,answer(_fare_basis_code(all)),"('explain', 'answer'), ('the', 'ε'), ('fare', 'ε'), ('codes', '_fare_basis_code(all)')",0
192,does dl stand for delta,"answer(_equals(airline_code(dl),_abbrev(airline_code(delta))))","('does', 'answer'), ('dl', 'ε'), ('stand', '_equals'), ('ε', '_abbrev'), ('ε', 'delta'), ('for', 'ε'), ('delta', 'airline_code'), ('ε', 'dl'), ('ε', 'airline_code')",1
193,show me what fare codes symbols stand for,answer(_fare_basis_code(all)),"('show', 'answer'), ('me', 'ε'), ('what', 'ε'), ('fare', 'ε'), ('codes', 'ε'), ('symbols', '_fare_basis_code(all)'), ('stand', 'ε'), ('for', 'ε')",0
194,what is the distance between pittsburgh airport and downtown pittsburgh,"answer(_miles_distant(airport_code(pit),city_name(pittsburgh)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('distance', '_miles_distant'), ('between', 'ε'), ('pittsburgh', 'ε'), ('airport', 'airport_code'), ('ε', 'pit'), ('ε', 'city_name'), ('and', 'ε'), ('downtown', 'ε'), ('pittsburgh', 'pittsburgh')",1
195,how far is the airport from downtown pittsburgh,"answer(_miles_distant(airport_code(pit),city_name(pittsburgh)))","('how', 'answer'), ('far', '_miles_distant'), ('is', 'ε'), ('the', 'ε'), ('airport', 'airport_code'), ('ε', 'pit'), ('ε', 'city_name'), ('from', 'ε'), ('downtown', 'ε'), ('pittsburgh', 'pittsburgh')",0
196,show me all the types of aircraft,answer(_aircraft(all)),"('show', 'answer'), ('me', 'ε'), ('all', 'ε'), ('the', 'ε'), ('types', '_aircraft(all)'), ('of', 'ε'), ('aircraft', 'ε')",1
197,what is the distance from los angeles international airport to los angeles,"answer(_miles_distant(airport_code(lga),city_name(los_angeles)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('distance', '_miles_distant'), ('ε', 'airport_code'), ('ε', 'lga'), ('ε', 'city_name'), ('from', 'ε'), ('los', 'ε'), ('angeles', 'ε'), ('international', 'ε'), ('airport', 'ε'), ('to', 'ε'), ('los', 'ε'), ('angeles', 'los_angeles')",0
198,is us us air,"answer(_equals(airline_code(us),_abbrev(airline_code(usair))))","('is', 'answer'), ('us', 'ε'), ('us', '_equals'), ('ε', 'airline_code'), ('ε', 'us'), ('ε', '_abbrev'), ('ε', 'airline_code'), ('air', 'usair')",1
199,what is the distance from san francisco international airport to san francisco,"answer(_miles_distant(airport_code(sfo),city_name(san_francisco)))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('distance', '_miles_distant'), ('from', 'ε'), ('san', 'ε'), ('francisco', 'ε'), ('international', 'ε'), ('airport', 'airport_code'), ('ε', 'sfo'), ('ε', 'city_name'), ('to', 'ε'), ('san', 'ε'), ('francisco', 'san_francisco')",0
200,how far is it from salt lake city airport to salt lake city,"answer(_miles_distant(airport_code(slc),city_name(salt_lake_city)))","('how', 'answer'), ('far', '_miles_distant'), ('is', 'ε'), ('it', 'ε'), ('from', 'ε'), ('salt', 'ε'), ('lake', 'slc'), ('ε', 'city_name'), ('city', 'ε'), ('airport', 'airport_code'), ('to', 'ε'), ('salt', 'salt_lake_city'), ('lake', 'ε'), ('city', 'ε')",1
201,what is the abbreviation for canadian airlines international,answer(_abbrev(airline_code(canadian_airlines_international))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('abbreviation', '_abbrev'), ('for', 'ε'), ('canadian', 'airline_code'), ('ε', 'canadian_airlines_international'), ('airlines', 'ε'), ('international', 'ε')",0
202,what is the aircraft type with the greatest seating capacity,answer(argmax_capacity(_aircraft(all))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('aircraft', 'ε'), ('type', 'ε'), ('with', 'ε'), ('the', 'ε'), ('greatest', 'argmax_capacity'), ('ε', '_aircraft(all)'), ('seating', 'ε'), ('capacity', 'ε')",1
203,what aircraft has the largest seating capacity,answer(argmax_capacity(_aircraft(all))),"('what', 'answer'), ('aircraft', 'ε'), ('has', 'ε'), ('the', 'ε'), ('largest', 'argmax_capacity'), ('ε', '_aircraft(all)'), ('seating', 'ε'), ('capacity', 'ε')",0
204,show me the most expensive fare,answer(_max(_fare(_flight(all)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('most', '_max'), ('expensive', '_flight(all)'), ('fare', '_fare')",1
205,show me the most expensive fare,answer(_max(_fare(_flight(all)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('most', '_max'), ('expensive', '_flight(all)'), ('fare', '_fare')",0
206,show me the cheapest fare in the database,answer(_min(_fare(_flight(all)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('cheapest', '_min'), ('fare', '_fare'), ('in', 'ε'), ('the', 'ε'), ('database', '_flight(all)')",1
207,how do i get downtown from the toronto airport,answer(_from_airport_2(city_name(toronto))),"('how', 'answer'), ('do', 'ε'), ('i', 'ε'), ('get', 'ε'), ('downtown', '_from_airport_2'), ('ε', 'city_name'), ('from', 'ε'), ('the', 'ε'), ('toronto', 'toronto'), ('airport', 'ε')",0
208,i would like to leave around 7 o'clock in the morning,answer(_approx_departure_time_2(time(700))),"('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('to', 'ε'), ('leave', 'ε'), ('around', '_approx_departure_time_2'), ('7', '700'), (""o'clock"", 'time'), ('in', 'ε'), ('the', 'ε'), ('morning', 'ε')",1
209,show me the flights into love field,answer(_flight(_to_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('into', '_to_2'), ('love', 'airport_code'), ('field', 'dal')",0
210,show me the flights arriving at love field,answer(_flight(_to_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('arriving', '_to_2'), ('at', 'ε'), ('love', 'airport_code'), ('field', 'dal')",1
211,list all the flights that arrive at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"('list', 'answer'), ('all', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('that', 'ε'), ('arrive', '_to_2'), ('at', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",0
212,list all the arriving flights at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"('list', 'answer'), ('all', 'ε'), ('the', 'ε'), ('arriving', '_to_2'), ('flights', '_flight'), ('at', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",1
213,what flights from any city land at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"('what', 'answer'), ('flights', '_flight'), ('from', 'ε'), ('any', 'ε'), ('city', 'ε'), ('land', '_to_2'), ('at', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",0
214,what flights land at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"('what', 'answer'), ('flights', '_flight'), ('land', '_to_2'), ('at', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",1
215,show me the flights to love field,answer(_flight(_to_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('to', '_to_2'), ('love', 'airport_code'), ('field', 'dal')",0
216,show me the flights into love field,answer(_flight(_to_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('into', '_to_2'), ('love', 'airport_code'), ('field', 'dal')",1
217,list all flights at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"('list', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('ε', '_to_2'), ('at', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",0
218,list all flights arriving at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"('list', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('arriving', '_to_2'), ('at', 'ε'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",1
219,show me the flights arriving at love field,answer(_flight(_to_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('arriving', '_to_2'), ('at', 'ε'), ('love', 'airport_code'), ('field', 'dal')",0
220,list the total number of flights between all airports by delta,answer(count(_flight(_airline_2(airline_code(dl))))),"('list', 'answer'), ('the', 'ε'), ('total', 'ε'), ('number', 'count'), ('of', 'ε'), ('flights', '_flight'), ('between', 'ε'), ('all', 'ε'), ('airports', 'ε'), ('by', 'ε'), ('delta', '_airline_2'), ('ε', 'airline_code'), ('ε', 'dl')",1
221,list all flights departing from general mitchell,answer(_flight(_from_2(airport_code(mke)))),"('list', 'answer'), ('all', 'ε'), ('flights', '_flight'), ('departing', 'ε'), ('from', '_from_2'), ('general', 'airport_code'), ('mitchell', 'mke')",0
222,show me the flights out of love field,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('out', '_from_2'), ('of', 'ε'), ('love', 'airport_code'), ('field', 'dal')",1
223,show me the flights from love field,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('from', '_from_2'), ('love', 'airport_code'), ('field', 'dal')",0
224,show me the flights leaving from love field,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('leaving', 'ε'), ('from', '_from_2'), ('love', 'airport_code'), ('field', 'dal')",1
225,show me the flights out of love field,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('out', '_from_2'), ('of', 'ε'), ('love', 'airport_code'), ('field', 'dal')",0
226,show me the flights from love field,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('from', '_from_2'), ('love', 'airport_code'), ('field', 'dal')",1
227,show me the flights from love field,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('from', '_from_2'), ('love', 'airport_code'), ('field', 'dal')",0
228,show me the flights from love field to all other airports,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('from', '_from_2'), ('love', 'airport_code'), ('field', 'dal'), ('to', 'ε'), ('all', 'ε'), ('other', 'ε'), ('airports', 'ε')",1
229,show me the flights leaving from love field,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('leaving', 'ε'), ('from', '_from_2'), ('love', 'airport_code'), ('field', 'dal')",0
230,show me the flights from love field,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('from', '_from_2'), ('love', 'airport_code'), ('field', 'dal')",1
231,what city is mco,answer(_city(_loc:_t_1(airport_code(mco)))),"('what', 'answer'), ('city', 'ε'), ('is', 'ε'), ('mco', '_city'), ('ε', '_loc:_t_1'), ('ε', 'airport_code'), ('ε', 'mco')",0
232,list all the flights that takeoff from general mitchell international,answer(_flight(_from_2(airport_code(mke)))),"('list', 'answer'), ('all', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('that', 'ε'), ('takeoff', 'airport_code'), ('from', '_from_2'), ('general', 'ε'), ('mitchell', 'mke'), ('international', 'ε')",1
233,what city is the airport mco in,answer(_city(_loc:_t_1(airport_code(mco)))),"('what', 'answer'), ('city', 'ε'), ('is', 'ε'), ('the', 'ε'), ('airport', 'ε'), ('mco', '_city'), ('ε', '_loc:_t_1'), ('ε', 'airport_code'), ('ε', 'mco'), ('in', 'ε')",0
234,list all the flights that depart from general mitchell international,answer(_flight(_from_2(airport_code(mke)))),"('list', 'answer'), ('all', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('that', 'ε'), ('depart', 'ε'), ('from', '_from_2'), ('general', 'airport_code'), ('mitchell', 'mke'), ('international', 'ε')",1
235,show me the flights from love field to any other airport,answer(_flight(_from_2(airport_code(dal)))),"('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flights', '_flight'), ('from', '_from_2'), ('love', 'airport_code'), ('field', 'dal'), ('to', 'ε'), ('any', 'ε'), ('other', 'ε'), ('airport', 'ε')",0
236,which cities does united airlines service,answer(_city(_services_1(airline_code(ua)))),"('which', 'answer'), ('cities', '_city'), ('ε', '_services_1'), ('does', 'ε'), ('united', 'airline_code'), ('ε', 'ua'), ('airlines', 'ε'), ('service', 'ε')",1
237,what are the cities served by delta airlines,answer(_city(_services_1(airline_code(dl)))),"('what', 'answer'), ('are', 'ε'), ('the', 'ε'), ('cities', '_city'), ('served', '_services_1'), ('by', 'ε'), ('delta', 'airline_code'), ('ε', 'dl'), ('airlines', 'ε')",0
238,what cities are served by canadian airlines international,answer(_city(_services_1(airline_code(cp)))),"('what', 'answer'), ('cities', '_city'), ('are', 'ε'), ('served', '_services_1'), ('by', 'ε'), ('canadian', 'airline_code'), ('ε', 'cp'), ('airlines', 'ε'), ('international', 'ε')",1
